job_history_id,employee_id,department_id,job_role,job_level,start_date,end_date,promotion_flag,job_change_reason
336,166,15,HR Manager,3,2017-08-14 13:24:06,2019-05-30 13:24:06,False,Role Change
337,166,15,HR Manager,3,2019-05-30 13:24:06,,True,Transfer
338,167,15,Sales Executive,3,2011-01-24 09:38:20,,False,Role Change
339,168,7,Sales Executive,1,2011-10-31 19:04:18,,False,Promotion
340,169,8,Software Engineer,1,2016-03-21 03:37:15,,False,Transfer
341,170,11,HR Manager,4,2020-02-03 01:12:50,,False,Role Change
342,171,16,Data Analyst,2,2010-08-16 14:33:29,2011-08-21 14:33:29,False,Role Change
343,171,16,Data Analyst,2,2011-08-21 14:33:29,,True,Role Change
344,172,7,Data Analyst,2,2012-02-17 11:42:27,2013-01-02 11:42:27,False,Transfer
345,172,7,Data Analyst,2,2013-01-02 11:42:27,,True,Transfer
346,173,20,HR Manager,3,2021-06-16 06:13:22,2022-09-21 06:13:22,False,Transfer
347,173,20,HR Manager,3,2022-09-21 06:13:22,2023-09-23 06:13:22,True,Promotion
348,173,20,HR Manager,3,2023-09-23 06:13:22,,True,Promotion
349,174,9,Data Analyst,4,2014-08-12 13:04:37,2016-02-28 13:04:37,False,Promotion
350,174,9,Data Analyst,4,2016-02-28 13:04:37,2017-11-10 13:04:37,True,Transfer
351,174,9,Data Analyst,4,2017-11-10 13:04:37,,True,Promotion
352,175,19,Manager,4,2019-06-11 09:24:52,,False,Promotion
353,176,1,Software Engineer,3,2016-01-12 15:40:08,2016-08-05 15:40:08,False,Transfer
354,176,1,Software Engineer,3,2016-08-05 15:40:08,2018-01-19 15:40:08,True,Role Change
355,176,1,Software Engineer,3,2018-01-19 15:40:08,,True,Transfer
356,177,18,Sales Executive,1,2019-03-11 06:56:40,,False,Transfer
357,178,8,Data Analyst,4,2019-08-11 05:48:18,,False,Transfer
358,179,8,Manager,2,2019-05-22 04:30:20,,False,Role Change
359,180,8,HR Manager,1,2019-10-13 23:04:08,2021-05-02 23:04:08,False,Promotion
360,180,8,HR Manager,1,2021-05-02 23:04:08,,True,Promotion
361,181,14,Data Analyst,5,2019-06-08 23:08:18,2021-01-03 23:08:18,False,Promotion
362,181,14,Data Analyst,5,2021-01-03 23:08:18,2022-12-29 23:08:18,True,Role Change
363,181,14,Data Analyst,5,2022-12-29 23:08:18,,True,Promotion
364,182,2,HR Manager,4,2016-11-07 05:46:59,,False,Transfer
365,183,3,Manager,3,2014-12-02 01:16:36,2017-04-30 01:16:36,False,Role Change
366,183,3,Manager,3,2017-04-30 01:16:36,2019-08-18 01:16:36,True,Transfer
367,183,3,Manager,3,2019-08-18 01:16:36,,True,Role Change
368,184,7,Manager,2,2022-03-10 18:19:55,,False,Role Change
369,185,3,Sales Executive,4,2014-06-12 07:42:48,2015-05-03 07:42:48,False,Role Change
370,185,3,Sales Executive,4,2015-05-03 07:42:48,2017-04-06 07:42:48,True,Transfer
371,185,3,Sales Executive,4,2017-04-06 07:42:48,,True,Transfer
372,186,15,HR Manager,3,2012-08-24 18:03:42,,False,Transfer
373,187,11,Software Engineer,2,2018-01-07 12:48:49,2018-09-28 12:48:49,False,Promotion
374,187,11,Software Engineer,2,2018-09-28 12:48:49,,True,Transfer
375,188,2,Sales Executive,4,2015-11-22 22:14:59,2018-02-21 22:14:59,False,Transfer
376,188,2,Sales Executive,4,2018-02-21 22:14:59,2018-10-06 22:14:59,True,Role Change
377,188,2,Sales Executive,4,2018-10-06 22:14:59,,True,Promotion
378,189,18,HR Manager,2,2017-05-04 05:06:17,,False,Transfer
379,190,14,HR Manager,5,2016-09-29 12:15:13,2018-02-04 12:15:13,False,Promotion
380,190,14,HR Manager,5,2018-02-04 12:15:13,,True,Promotion
381,191,18,Manager,2,2019-12-24 10:42:37,2021-03-01 10:42:37,False,Role Change
382,191,18,Manager,2,2021-03-01 10:42:37,,True,Role Change
383,192,2,Manager,3,2018-08-28 13:11:04,,False,Transfer
384,193,4,HR Manager,4,2015-09-17 13:04:50,2017-10-08 13:04:50,False,Transfer
385,193,4,HR Manager,4,2017-10-08 13:04:50,,True,Role Change
386,194,14,Manager,3,2020-05-13 10:09:16,2021-05-01 10:09:16,False,Transfer
387,194,14,Manager,3,2021-05-01 10:09:16,,True,Role Change
388,195,7,HR Manager,5,2012-09-01 11:47:42,2014-03-30 11:47:42,False,Role Change
389,195,7,HR Manager,5,2014-03-30 11:47:42,2016-05-05 11:47:42,True,Promotion
390,195,7,HR Manager,5,2016-05-05 11:47:42,,True,Promotion
391,196,15,HR Manager,1,2017-02-05 18:00:21,2019-04-02 18:00:21,False,Transfer
392,196,15,HR Manager,1,2019-04-02 18:00:21,,True,Role Change
393,197,6,Sales Executive,2,2013-04-03 08:11:50,2015-09-13 08:11:50,False,Role Change
394,197,6,Sales Executive,2,2015-09-13 08:11:50,,True,Role Change
395,198,5,Sales Executive,3,2022-12-30 01:09:40,2024-09-01 01:09:40,False,Role Change
396,198,5,Sales Executive,3,2024-09-01 01:09:40,,True,Promotion
397,199,20,Software Engineer,4,2020-06-12 12:00:37,2021-09-03 12:00:37,False,Promotion
398,199,20,Software Engineer,4,2021-09-03 12:00:37,,True,Promotion
399,200,18,Sales Executive,4,2012-10-25 15:48:58,2013-12-24 15:48:58,False,Role Change
400,200,18,Sales Executive,4,2013-12-24 15:48:58,,True,Promotion
401,201,11,Data Analyst,1,2020-11-15 15:09:38,2022-05-17 15:09:38,False,Transfer
402,201,11,Data Analyst,1,2022-05-17 15:09:38,,True,Transfer
403,202,8,Data Analyst,4,2016-04-22 06:39:23,,False,Promotion
404,203,12,Manager,5,2011-03-10 19:25:51,,False,Role Change
405,204,18,Data Analyst,1,2021-02-14 09:06:00,,False,Promotion
406,205,15,Sales Executive,5,2022-09-27 03:39:23,,False,Role Change
407,206,8,Software Engineer,2,2013-05-21 02:51:00,2014-02-01 02:51:00,False,Transfer
408,206,8,Software Engineer,2,2014-02-01 02:51:00,,True,Transfer
409,207,4,HR Manager,5,2016-06-02 17:11:51,,False,Promotion
410,208,15,Software Engineer,2,2021-06-24 23:13:30,,False,Role Change
411,209,11,Sales Executive,5,2017-07-05 21:08:28,,False,Transfer
412,210,1,Sales Executive,1,2013-04-07 01:57:58,2014-04-26 01:57:58,False,Transfer
413,210,1,Sales Executive,1,2014-04-26 01:57:58,2014-12-06 01:57:58,True,Promotion
414,210,1,Sales Executive,1,2014-12-06 01:57:58,,True,Promotion
415,211,2,Sales Executive,2,2012-12-31 02:49:28,2014-02-23 02:49:28,False,Role Change
416,211,2,Sales Executive,2,2014-02-23 02:49:28,,True,Promotion
417,212,8,Manager,5,2014-09-20 18:03:34,2016-05-06 18:03:34,False,Promotion
418,212,8,Manager,5,2016-05-06 18:03:34,,True,Transfer
419,213,16,Data Analyst,5,2019-03-12 04:10:39,2020-07-13 04:10:39,False,Role Change
420,213,16,Data Analyst,5,2020-07-13 04:10:39,,True,Role Change
421,214,1,Sales Executive,4,2016-03-25 16:28:31,2017-02-26 16:28:31,False,Role Change
422,214,1,Sales Executive,4,2017-02-26 16:28:31,,True,Transfer
423,215,3,HR Manager,5,2022-04-02 13:03:17,,False,Transfer
424,216,18,Data Analyst,4,2013-06-21 04:24:59,2015-03-28 04:24:59,False,Promotion
425,216,18,Data Analyst,4,2015-03-28 04:24:59,2017-05-28 04:24:59,True,Promotion
426,216,18,Data Analyst,4,2017-05-28 04:24:59,,True,Transfer
427,217,16,Data Analyst,5,2019-05-30 22:39:18,2020-05-31 22:39:18,False,Promotion
428,217,16,Data Analyst,5,2020-05-31 22:39:18,,True,Role Change
429,218,20,Manager,3,2018-11-07 04:02:40,,False,Promotion
430,219,20,Software Engineer,4,2011-11-25 20:20:18,,False,Promotion
431,220,13,Data Analyst,1,2022-06-27 17:42:23,2023-12-24 17:42:23,False,Transfer
432,220,13,Data Analyst,1,2023-12-24 17:42:23,,True,Transfer
433,221,20,Data Analyst,1,2019-01-15 04:36:12,2020-10-25 04:36:12,False,Transfer
434,221,20,Data Analyst,1,2020-10-25 04:36:12,2022-06-21 04:36:12,True,Transfer
435,221,20,Data Analyst,1,2022-06-21 04:36:12,,True,Promotion
436,222,4,Sales Executive,2,2016-10-06 11:49:51,2018-11-02 11:49:51,False,Transfer
437,222,4,Sales Executive,2,2018-11-02 11:49:51,2020-10-12 11:49:51,True,Transfer
438,222,4,Sales Executive,2,2020-10-12 11:49:51,,True,Promotion
439,223,4,HR Manager,1,2011-12-15 09:46:43,,False,Transfer
440,224,2,Sales Executive,2,2015-08-19 03:38:40,,False,Promotion
441,225,13,HR Manager,1,2010-10-26 17:48:59,2012-10-17 17:48:59,False,Promotion
442,225,13,HR Manager,1,2012-10-17 17:48:59,2014-07-14 17:48:59,True,Role Change
443,225,13,HR Manager,1,2014-07-14 17:48:59,,True,Role Change
444,226,13,Data Analyst,4,2013-02-03 14:13:32,2014-05-05 14:13:32,False,Role Change
445,226,13,Data Analyst,4,2014-05-05 14:13:32,2014-12-22 14:13:32,True,Transfer
446,226,13,Data Analyst,4,2014-12-22 14:13:32,,True,Transfer
447,227,20,HR Manager,3,2018-11-01 16:06:19,,False,Promotion
448,228,7,Sales Executive,2,2022-08-13 01:14:39,2024-12-19 01:14:39,False,Transfer
449,228,7,Sales Executive,2,2024-12-19 01:14:39,,True,Role Change
450,229,7,Sales Executive,3,2019-03-04 08:05:48,2020-11-06 08:05:48,False,Transfer
451,229,7,Sales Executive,3,2020-11-06 08:05:48,2021-12-24 08:05:48,True,Promotion
452,229,7,Sales Executive,3,2021-12-24 08:05:48,,True,Promotion
453,230,17,Software Engineer,5,2018-07-09 18:02:06,,False,Promotion
454,231,10,Manager,5,2012-10-24 02:32:38,,False,Transfer
455,232,12,Software Engineer,3,2013-09-11 07:32:28,,False,Transfer
456,233,16,Data Analyst,4,2017-01-03 16:36:17,,False,Transfer
457,234,2,HR Manager,3,2015-07-07 10:14:56,,False,Transfer
458,235,9,Sales Executive,3,2018-12-07 00:56:17,2019-10-05 00:56:17,False,Promotion
459,235,9,Sales Executive,3,2019-10-05 00:56:17,2021-10-10 00:56:17,True,Promotion
460,235,9,Sales Executive,3,2021-10-10 00:56:17,,True,Promotion
461,236,12,Sales Executive,3,2014-09-22 04:03:18,2017-01-19 04:03:18,False,Transfer
462,236,12,Sales Executive,3,2017-01-19 04:03:18,2019-03-20 04:03:18,True,Promotion
463,236,12,Sales Executive,3,2019-03-20 04:03:18,,True,Role Change
464,237,17,Sales Executive,2,2021-07-12 10:40:07,2023-05-19 10:40:07,False,Promotion
465,237,17,Sales Executive,2,2023-05-19 10:40:07,,True,Role Change
466,238,16,Sales Executive,2,2018-04-04 06:27:02,2019-07-04 06:27:02,False,Promotion
467,238,16,Sales Executive,2,2019-07-04 06:27:02,,True,Role Change
468,239,5,Data Analyst,3,2018-10-11 20:00:11,2020-04-20 20:00:11,False,Transfer
469,239,5,Data Analyst,3,2020-04-20 20:00:11,,True,Transfer
470,240,19,Manager,4,2020-05-20 20:40:26,2021-01-22 20:40:26,False,Promotion
471,240,19,Manager,4,2021-01-22 20:40:26,2022-02-10 20:40:26,True,Role Change
472,240,19,Manager,4,2022-02-10 20:40:26,,True,Promotion
473,241,17,Software Engineer,5,2021-10-15 16:06:53,2023-05-14 16:06:53,False,Role Change
474,241,17,Software Engineer,5,2023-05-14 16:06:53,2024-03-19 16:06:53,True,Transfer
475,241,17,Software Engineer,5,2024-03-19 16:06:53,,True,Role Change
476,242,3,Software Engineer,5,2019-10-10 16:58:34,2020-09-26 16:58:34,False,Promotion
477,242,3,Software Engineer,5,2020-09-26 16:58:34,,True,Promotion
478,243,17,Sales Executive,5,2016-06-03 18:06:00,2018-09-12 18:06:00,False,Promotion
479,243,17,Sales Executive,5,2018-09-12 18:06:00,2020-01-08 18:06:00,True,Promotion
480,243,17,Sales Executive,5,2020-01-08 18:06:00,,True,Role Change
481,244,15,Sales Executive,1,2021-01-19 11:13:31,2022-08-04 11:13:31,False,Role Change
482,244,15,Sales Executive,1,2022-08-04 11:13:31,2024-04-29 11:13:31,True,Promotion
483,244,15,Sales Executive,1,2024-04-29 11:13:31,,True,Role Change
484,245,19,HR Manager,4,2019-02-24 22:52:51,2020-01-07 22:52:51,False,Transfer
485,245,19,HR Manager,4,2020-01-07 22:52:51,,True,Promotion
486,246,15,Sales Executive,2,2016-04-22 01:37:20,2017-01-21 01:37:20,False,Role Change
487,246,15,Sales Executive,2,2017-01-21 01:37:20,2019-07-04 01:37:20,True,Role Change
488,246,15,Sales Executive,2,2019-07-04 01:37:20,,True,Transfer
489,247,18,Software Engineer,5,2020-08-27 11:18:34,,False,Role Change
490,248,12,HR Manager,2,2022-01-12 13:32:42,,False,Role Change
491,249,12,HR Manager,2,2013-09-18 18:52:49,2015-12-02 18:52:49,False,Promotion
492,249,12,HR Manager,2,2015-12-02 18:52:49,2017-11-02 18:52:49,True,Transfer
493,249,12,HR Manager,2,2017-11-02 18:52:49,,True,Role Change
494,250,3,Sales Executive,2,2021-01-12 04:31:18,2021-10-24 04:31:18,False,Transfer
495,250,3,Sales Executive,2,2021-10-24 04:31:18,,True,Transfer
496,251,11,HR Manager,2,2018-01-03 02:36:46,2019-02-25 02:36:46,False,Transfer
497,251,11,HR Manager,2,2019-02-25 02:36:46,,True,Promotion
498,252,10,Manager,3,2012-09-07 22:18:36,2014-01-24 22:18:36,False,Role Change
499,252,10,Manager,3,2014-01-24 22:18:36,2015-12-20 22:18:36,True,Promotion
500,252,10,Manager,3,2015-12-20 22:18:36,,True,Transfer
501,253,15,Sales Executive,2,2017-09-07 12:41:47,2019-02-26 12:41:47,False,Role Change
502,253,15,Sales Executive,2,2019-02-26 12:41:47,2021-03-22 12:41:47,True,Promotion
503,253,15,Sales Executive,2,2021-03-22 12:41:47,,True,Promotion
504,254,11,Manager,1,2017-06-21 16:32:31,2018-09-06 16:32:31,False,Promotion
505,254,11,Manager,1,2018-09-06 16:32:31,2020-03-12 16:32:31,True,Promotion
506,254,11,Manager,1,2020-03-12 16:32:31,,True,Promotion
507,255,1,Sales Executive,2,2012-02-28 16:51:20,,False,Role Change
508,256,20,Manager,5,2022-11-06 20:58:18,2024-10-07 20:58:18,False,Promotion
509,256,20,Manager,5,2024-10-07 20:58:18,,True,Promotion
510,257,4,Sales Executive,2,2017-08-03 18:51:48,2019-04-20 18:51:48,False,Promotion
511,257,4,Sales Executive,2,2019-04-20 18:51:48,,True,Transfer
512,258,8,Software Engineer,5,2018-02-26 05:25:45,2020-07-19 05:25:45,False,Role Change
513,258,8,Software Engineer,5,2020-07-19 05:25:45,,True,Promotion
514,259,20,Sales Executive,2,2014-07-20 06:03:50,2015-03-25 06:03:50,False,Role Change
515,259,20,Sales Executive,2,2015-03-25 06:03:50,2017-02-18 06:03:50,True,Transfer
516,259,20,Sales Executive,2,2017-02-18 06:03:50,,True,Role Change
517,260,13,Software Engineer,4,2017-01-09 05:26:56,2018-07-13 05:26:56,False,Role Change
518,260,13,Software Engineer,4,2018-07-13 05:26:56,2019-11-02 05:26:56,True,Role Change
519,260,13,Software Engineer,4,2019-11-02 05:26:56,,True,Promotion
520,261,17,Data Analyst,3,2016-10-26 14:58:31,2017-10-14 14:58:31,False,Role Change
521,261,17,Data Analyst,3,2017-10-14 14:58:31,,True,Transfer
522,262,15,Data Analyst,5,2020-12-01 23:18:48,,False,Transfer
523,263,1,Sales Executive,1,2016-12-07 09:41:50,2018-12-17 09:41:50,False,Promotion
524,263,1,Sales Executive,1,2018-12-17 09:41:50,,True,Promotion
525,264,3,Software Engineer,2,2018-10-09 00:18:36,2020-10-26 00:18:36,False,Transfer
526,264,3,Software Engineer,2,2020-10-26 00:18:36,,True,Promotion
527,265,17,Software Engineer,5,2016-08-09 21:16:21,2018-09-07 21:16:21,False,Promotion
528,265,17,Software Engineer,5,2018-09-07 21:16:21,2020-06-20 21:16:21,True,Promotion
529,265,17,Software Engineer,5,2020-06-20 21:16:21,,True,Transfer
530,266,4,HR Manager,3,2015-02-24 16:44:58,2015-10-27 16:44:58,False,Promotion
531,266,4,HR Manager,3,2015-10-27 16:44:58,,True,Role Change
532,267,8,HR Manager,2,2018-05-03 22:39:27,,False,Role Change
533,268,15,Manager,3,2014-07-17 04:34:07,2016-12-03 04:34:07,False,Role Change
534,268,15,Manager,3,2016-12-03 04:34:07,2019-02-25 04:34:07,True,Role Change
535,268,15,Manager,3,2019-02-25 04:34:07,,True,Transfer
536,269,8,HR Manager,1,2010-02-09 14:50:47,2012-06-12 14:50:47,False,Role Change
537,269,8,HR Manager,1,2012-06-12 14:50:47,2013-12-18 14:50:47,True,Role Change
538,269,8,HR Manager,1,2013-12-18 14:50:47,,True,Transfer
539,270,14,Sales Executive,5,2011-12-10 14:00:51,2013-07-16 14:00:51,False,Role Change
540,270,14,Sales Executive,5,2013-07-16 14:00:51,,True,Role Change
541,271,6,HR Manager,1,2020-03-16 02:10:41,2022-07-05 02:10:41,False,Role Change
542,271,6,HR Manager,1,2022-07-05 02:10:41,,True,Role Change
543,272,15,HR Manager,3,2022-03-16 22:19:26,,False,Role Change
544,273,20,Sales Executive,4,2012-05-31 12:56:39,,False,Transfer
545,274,9,Sales Executive,4,2014-02-28 09:56:17,2015-06-10 09:56:17,False,Promotion
546,274,9,Sales Executive,4,2015-06-10 09:56:17,2017-10-31 09:56:17,True,Transfer
547,274,9,Sales Executive,4,2017-10-31 09:56:17,,True,Transfer
548,275,5,Manager,5,2014-02-18 17:15:00,2015-03-30 17:15:00,False,Promotion
549,275,5,Manager,5,2015-03-30 17:15:00,2016-03-16 17:15:00,True,Promotion
550,275,5,Manager,5,2016-03-16 17:15:00,,True,Role Change
551,276,13,Software Engineer,2,2016-06-13 21:57:34,,False,Promotion
552,277,7,HR Manager,1,2015-05-12 17:57:16,,False,Role Change
553,278,17,Data Analyst,4,2011-09-11 07:54:45,,False,Promotion
554,279,8,Software Engineer,4,2010-07-24 11:09:56,2012-10-23 11:09:56,False,Role Change
555,279,8,Software Engineer,4,2012-10-23 11:09:56,2013-05-14 11:09:56,True,Role Change
556,279,8,Software Engineer,4,2013-05-14 11:09:56,,True,Role Change
557,280,5,Sales Executive,2,2013-02-11 10:33:25,2014-04-18 10:33:25,False,Transfer
558,280,5,Sales Executive,2,2014-04-18 10:33:25,,True,Role Change
559,281,7,HR Manager,1,2014-05-22 02:41:57,2015-03-07 02:41:57,False,Role Change
560,281,7,HR Manager,1,2015-03-07 02:41:57,,True,Promotion
561,282,8,Manager,3,2022-10-21 17:00:50,2025-03-10 17:00:50,False,Role Change
562,282,8,Manager,3,2025-03-10 17:00:50,,True,Promotion
563,283,7,Data Analyst,4,2018-03-04 20:41:14,2019-02-09 20:41:14,False,Transfer
564,283,7,Data Analyst,4,2019-02-09 20:41:14,,True,Role Change
565,284,12,Software Engineer,5,2018-04-19 22:05:30,2020-06-01 22:05:30,False,Transfer
566,284,12,Software Engineer,5,2020-06-01 22:05:30,2022-01-14 22:05:30,True,Promotion
567,284,12,Software Engineer,5,2022-01-14 22:05:30,,True,Transfer
568,285,6,HR Manager,5,2016-05-02 04:39:43,2016-11-18 04:39:43,False,Promotion
569,285,6,HR Manager,5,2016-11-18 04:39:43,2018-06-10 04:39:43,True,Transfer
570,285,6,HR Manager,5,2018-06-10 04:39:43,,True,Promotion
571,286,4,Sales Executive,3,2016-03-13 12:30:26,,False,Transfer
572,287,3,Software Engineer,2,2013-04-10 03:28:08,2014-01-10 03:28:08,False,Promotion
573,287,3,Software Engineer,2,2014-01-10 03:28:08,,True,Transfer
574,288,5,Data Analyst,2,2019-01-24 13:26:58,2020-11-25 13:26:58,False,Transfer
575,288,5,Data Analyst,2,2020-11-25 13:26:58,,True,Promotion
576,289,19,Sales Executive,4,2015-11-04 04:19:57,2018-01-29 04:19:57,False,Promotion
577,289,19,Sales Executive,4,2018-01-29 04:19:57,,True,Transfer
578,290,8,Data Analyst,4,2022-11-10 11:19:02,,False,Transfer
579,291,5,HR Manager,4,2020-04-18 06:32:41,,False,Role Change
580,292,13,Software Engineer,3,2020-07-23 19:40:57,2021-05-15 19:40:57,False,Transfer
581,292,13,Software Engineer,3,2021-05-15 19:40:57,2022-05-11 19:40:57,True,Role Change
582,292,13,Software Engineer,3,2022-05-11 19:40:57,,True,Transfer
583,293,10,Manager,3,2011-08-24 05:22:27,,False,Promotion
584,294,6,HR Manager,4,2011-12-03 10:20:48,2013-03-10 10:20:48,False,Transfer
585,294,6,HR Manager,4,2013-03-10 10:20:48,,True,Role Change
586,295,1,HR Manager,2,2011-07-03 06:11:17,2012-06-02 06:11:17,False,Promotion
587,295,1,HR Manager,2,2012-06-02 06:11:17,2014-03-26 06:11:17,True,Transfer
588,295,1,HR Manager,2,2014-03-26 06:11:17,,True,Transfer
589,296,11,Manager,1,2021-12-08 10:15:16,2023-06-23 10:15:16,False,Transfer
590,296,11,Manager,1,2023-06-23 10:15:16,,True,Role Change
591,297,20,Manager,4,2017-09-26 15:05:17,2020-02-26 15:05:17,False,Promotion
592,297,20,Manager,4,2020-02-26 15:05:17,,True,Transfer
593,298,9,Sales Executive,2,2021-02-11 09:22:09,2022-11-07 09:22:09,False,Transfer
594,298,9,Sales Executive,2,2022-11-07 09:22:09,,True,Role Change
595,299,16,Data Analyst,2,2022-03-23 22:39:28,2024-03-14 22:39:28,False,Transfer
596,299,16,Data Analyst,2,2024-03-14 22:39:28,2025-11-29 22:39:28,True,Role Change
597,299,16,Data Analyst,2,2025-11-29 22:39:28,,True,Role Change
598,300,15,HR Manager,5,2017-01-27 15:37:38,2019-06-23 15:37:38,False,Promotion
599,300,15,HR Manager,5,2019-06-23 15:37:38,2021-04-08 15:37:38,True,Transfer
600,300,15,HR Manager,5,2021-04-08 15:37:38,,True,Role Change
601,301,5,Sales Executive,1,2013-12-12 22:14:59,2016-03-06 22:14:59,False,Role Change
602,301,5,Sales Executive,1,2016-03-06 22:14:59,2016-10-28 22:14:59,True,Role Change
603,301,5,Sales Executive,1,2016-10-28 22:14:59,,True,Promotion
604,302,15,Sales Executive,4,2016-05-14 07:18:36,2016-12-24 07:18:36,False,Transfer
605,302,15,Sales Executive,4,2016-12-24 07:18:36,,True,Role Change
606,303,1,HR Manager,1,2019-08-23 01:36:34,,False,Role Change
607,304,15,Data Analyst,4,2020-07-01 04:12:28,,False,Promotion
608,305,4,Manager,1,2020-09-14 17:00:05,,False,Promotion
609,306,16,HR Manager,1,2010-11-24 19:02:27,2012-06-14 19:02:27,False,Transfer
610,306,16,HR Manager,1,2012-06-14 19:02:27,,True,Transfer
611,307,7,Data Analyst,2,2015-06-17 21:51:57,2017-06-08 21:51:57,False,Role Change
612,307,7,Data Analyst,2,2017-06-08 21:51:57,,True,Transfer
613,308,8,Manager,1,2016-05-15 07:53:52,2017-01-27 07:53:52,False,Transfer
614,308,8,Manager,1,2017-01-27 07:53:52,2017-11-01 07:53:52,True,Promotion
615,308,8,Manager,1,2017-11-01 07:53:52,,True,Role Change
616,309,2,Software Engineer,1,2017-04-08 10:31:32,2018-04-27 10:31:32,False,Role Change
617,309,2,Software Engineer,1,2018-04-27 10:31:32,2018-11-27 10:31:32,True,Transfer
618,309,2,Software Engineer,1,2018-11-27 10:31:32,,True,Transfer
619,310,12,HR Manager,4,2020-04-20 11:39:00,2021-12-09 11:39:00,False,Role Change
620,310,12,HR Manager,4,2021-12-09 11:39:00,2023-08-12 11:39:00,True,Role Change
621,310,12,HR Manager,4,2023-08-12 11:39:00,,True,Promotion
622,311,2,HR Manager,2,2011-01-23 13:50:48,2012-02-17 13:50:48,False,Role Change
623,311,2,HR Manager,2,2012-02-17 13:50:48,2014-03-23 13:50:48,True,Transfer
624,311,2,HR Manager,2,2014-03-23 13:50:48,,True,Promotion
625,312,14,Data Analyst,1,2022-08-15 20:00:23,2025-01-15 20:00:23,False,Role Change
626,312,14,Data Analyst,1,2025-01-15 20:00:23,2025-09-17 20:00:23,True,Promotion
